TyreLife,CompoundEnc,RaceLapPct,Stint,FuelLoad,IsWarmup,TrackTemp,AirTemp,CircuitThrottlePct,CircuitBrakePct,CircuitAvgSpeed,Driver,Team,LapTimeSec,Compound,Circuit,Year,LapNumber,TyreLife
7.0,2,0.453125,3.0,66.5,0,28.7,22.4,37.45257679290948,30.26461759775092,153.290093365853,VET,Aston Martin,98.473,HARD,Monaco Grand Prix,2022,29.0,7.0
2.0,1,0.484375,4.0,63.5,1,28.0,21.8,37.45257679290948,30.26461759775092,153.290093365853,TSU,AlphaTauri,84.813,MEDIUM,Monaco Grand Prix,2022,31.0,2.0
2.0,1,0.484375,3.0,63.5,1,28.0,21.8,37.45257679290948,30.26461759775092,153.290093365853,ZHO,Alfa Romeo,89.024,MEDIUM,Monaco Grand Prix,2022,31.0,2.0
9.0,1,0.484375,4.0,63.5,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,ALB,Williams,89.773,MEDIUM,Monaco Grand Prix,2022,31.0,9.0
2.0,1,0.5,4.0,62.0,1,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,PER,Red Bull Racing,123.485,MEDIUM,Monaco Grand Prix,2022,32.0,2.0
11.0,2,0.5,3.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,SAI,Ferrari,122.838,HARD,Monaco Grand Prix,2022,32.0,11.0
2.0,1,0.5,4.0,62.0,1,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,VER,Red Bull Racing,122.493,MEDIUM,Monaco Grand Prix,2022,32.0,2.0
11.0,2,0.5,4.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,LEC,Ferrari,120.7,HARD,Monaco Grand Prix,2022,32.0,11.0
2.0,1,0.5,3.0,62.0,1,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,RUS,Mercedes,119.413,MEDIUM,Monaco Grand Prix,2022,32.0,2.0
10.0,2,0.5,4.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,NOR,McLaren,117.922,HARD,Monaco Grand Prix,2022,32.0,10.0
2.0,1,0.5,3.0,62.0,1,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,ALO,Alpine,116.128,MEDIUM,Monaco Grand Prix,2022,32.0,2.0
2.0,1,0.5,4.0,62.0,1,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,HAM,Mercedes,114.161,MEDIUM,Monaco Grand Prix,2022,32.0,2.0
2.0,1,0.5,3.0,62.0,1,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,OCO,Alpine,114.222,MEDIUM,Monaco Grand Prix,2022,32.0,2.0
12.0,2,0.5,3.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,BOT,Alfa Romeo,113.705,HARD,Monaco Grand Prix,2022,32.0,12.0
10.0,2,0.5,4.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,VET,Aston Martin,112.446,HARD,Monaco Grand Prix,2022,32.0,10.0
10.0,2,0.5,4.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,GAS,AlphaTauri,112.018,HARD,Monaco Grand Prix,2022,32.0,10.0
13.0,2,0.5,3.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,RIC,McLaren,111.415,HARD,Monaco Grand Prix,2022,32.0,13.0
3.0,1,0.5,4.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,TSU,AlphaTauri,96.725,MEDIUM,Monaco Grand Prix,2022,32.0,3.0
3.0,1,0.5,3.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,ZHO,Alfa Romeo,90.065,MEDIUM,Monaco Grand Prix,2022,32.0,3.0
10.0,1,0.5,4.0,62.0,0,28.0,21.9,37.45257679290948,30.26461759775092,153.290093365853,ALB,Williams,84.931,MEDIUM,Monaco Grand Prix,2022,32.0,10.0
3.0,1,0.515625,4.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,PER,Red Bull Racing,83.415,MEDIUM,Monaco Grand Prix,2022,33.0,3.0
12.0,2,0.515625,3.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,SAI,Ferrari,83.776,HARD,Monaco Grand Prix,2022,33.0,12.0
3.0,1,0.515625,4.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,VER,Red Bull Racing,83.603,MEDIUM,Monaco Grand Prix,2022,33.0,3.0
12.0,2,0.515625,4.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,LEC,Ferrari,83.323,HARD,Monaco Grand Prix,2022,33.0,12.0
3.0,1,0.515625,3.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,RUS,Mercedes,84.302,MEDIUM,Monaco Grand Prix,2022,33.0,3.0
11.0,2,0.515625,4.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,NOR,McLaren,83.845,HARD,Monaco Grand Prix,2022,33.0,11.0
3.0,1,0.515625,3.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,ALO,Alpine,84.805,MEDIUM,Monaco Grand Prix,2022,33.0,3.0
3.0,1,0.515625,4.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,HAM,Mercedes,84.258,MEDIUM,Monaco Grand Prix,2022,33.0,3.0
3.0,1,0.515625,3.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,OCO,Alpine,85.084,MEDIUM,Monaco Grand Prix,2022,33.0,3.0
13.0,2,0.515625,3.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,BOT,Alfa Romeo,85.003,HARD,Monaco Grand Prix,2022,33.0,13.0
11.0,2,0.515625,4.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,VET,Aston Martin,85.143,HARD,Monaco Grand Prix,2022,33.0,11.0
11.0,2,0.515625,4.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,GAS,AlphaTauri,85.049,HARD,Monaco Grand Prix,2022,33.0,11.0
14.0,2,0.515625,3.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,RIC,McLaren,84.835,HARD,Monaco Grand Prix,2022,33.0,14.0
